"age","api","pho","bel","lin","lgr","lam","lir","lst","lpi","pbd","bch",".row"
25,37.98,"MORTGAGE",7,"PERSONAL","A",3.5,6.03,0,0.09,"N",2,2299
26,38,"MORTGAGE",1,"HOMEIMPROVEMENT","A",8.875,7.51,0,0.23,"N",2,2300
23,38,"MORTGAGE",5,"VENTURE","B",4,12.42,0,0.11,"N",3,2301
23,36,"RENT",4,"DEBTCONSOLIDATION","B",3.7,9.25,0,0.1,"N",2,2302
23,38,"MORTGAGE",5,"PERSONAL","A",5.4,7.9,0,0.14,"N",3,2303
22,60,"RENT",0,"EDUCATION","B",3.7,10.37,0,0.06,"N",4,2304
23,75,"RENT",2,"DEBTCONSOLIDATION","A",3.7,6.03,0,0.05,"N",2,2305
23,38,"MORTGAGE",5,"EDUCATION","B",8,12.69,0,0.21,"N",3,2306
23,33,"RENT",0,"DEBTCONSOLIDATION","A",3.725,6.54,0,0.11,"N",2,2307
23,120,"RENT",3,"VENTURE","A",3.725,8.49,0,0.03,"N",2,2308
23,21,"RENT",3,"DEBTCONSOLIDATION","D",3.75,15.65,1,0.18,"N",2,2309
22,38,"MORTGAGE",3,"DEBTCONSOLIDATION","A",6,7.51,0,0.16,"N",4,2310
22,27.804,"RENT",2,"MEDICAL","C",3.75,13.85,0,0.13,"Y",4,2311
24,38,"OWN",2,"EDUCATION","A",9.6,11.11,0,0.25,"N",2,2312
22,38,"MORTGAGE",4,"MEDICAL","A",18,8.9,0,0.47,"N",2,2313
22,11,"RENT",3,"HOMEIMPROVEMENT","B",3.8,8.88,1,0.35,"N",4,2314
25,19.2,"RENT",0,"DEBTCONSOLIDATION","C",3.8,14.35,1,0.2,"Y",4,2315
21,25,"RENT",0,"DEBTCONSOLIDATION","A",3.8,8.59,0,0.15,"N",2,2316
26,38,"MORTGAGE",1,"HOMEIMPROVEMENT","A",4,11.11,0,0.11,"N",3,2317
25,30.004,"RENT",3,"DEBTCONSOLIDATION","D",3.8,14.84,1,0.13,"N",2,2318
22,34,"RENT",4,"MEDICAL","D",3.8,18.25,1,0.11,"Y",4,2319
22,43,"RENT",4,"EDUCATION","A",3.8,6.99,0,0.09,"N",4,2320
26,47,"RENT",8,"PERSONAL","C",3.8,13.49,0,0.08,"N",3,2321
23,55,"RENT",1,"MEDICAL","A",3.8,6.76,0,0.07,"N",4,2322
26,38,"MORTGAGE",5,"HOMEIMPROVEMENT","B",5,11.11,0,0.13,"N",2,2323
23,69,"RENT",4,"EDUCATION","D",3.8,15.28,1,0.06,"Y",3,2324
23,108,"RENT",1,"MEDICAL","C",3.8,14.26,0,0.04,"Y",4,2325
26,26,"RENT",2,"DEBTCONSOLIDATION","C",3.825,14.27,0,0.15,"N",4,2326
22,28.5,"RENT",3,"VENTURE","C",3.825,15.96,1,0.13,"N",3,2327
22,38,"MORTGAGE",2,"MEDICAL","B",8,9.99,0,0.21,"N",3,2328
24,40,"RENT",1,"VENTURE","B",3.825,10,0,0.1,"N",4,2329
23,38,"OWN",2,"VENTURE","C",5,12.99,0,0.13,"N",4,2330
24,32,"RENT",2,"EDUCATION","C",3.85,12.68,0,0.12,"Y",4,2331
23,48.5,"RENT",5,"DEBTCONSOLIDATION","A",3.85,8.49,0,0.08,"N",4,2332
22,26,"RENT",2,"MEDICAL","A",3.9,7.51,0,0.15,"N",3,2333
25,38,"MORTGAGE",4,"PERSONAL","A",6,5.42,0,0.16,"N",2,2334
24,40,"RENT",1,"EDUCATION","C",3.9,12.23,0,0.1,"Y",3,2335
25,44.5,"RENT",0,"VENTURE","B",3.9,10.99,0,0.09,"N",2,2336
23,38,"OWN",0,"VENTURE","B",17.5,11.11,0,0.46,"N",4,2337
22,45,"RENT",1,"EDUCATION","A",3.95,6.92,0,0.09,"N",4,2338
22,12,"RENT",1,"VENTURE","B",4,9.76,1,0.33,"N",3,2339
22,12.6,"RENT",2,"PERSONAL","B",4,10.37,1,0.32,"N",4,2340
25,32,"MORTGAGE",4,"DEBTCONSOLIDATION","B",8,10.36,1,0.25,"N",2,2341
24,13,"RENT",4,"PERSONAL","B",4,9.88,1,0.31,"N",2,2342
25,13,"RENT",2,"PERSONAL","D",4,15.65,1,0.31,"Y",3,2343
24,13.2,"RENT",6,"VENTURE","D",4,15.65,1,0.3,"Y",3,2344
24,13.2,"RENT",1,"EDUCATION","A",4,5.79,1,0.3,"N",3,2345
21,13.2,"RENT",2,"HOMEIMPROVEMENT","A",4,6.39,1,0.3,"N",3,2346
26,14,"RENT",2,"VENTURE","B",4,11.11,1,0.29,"N",3,2347
22,14.4,"RENT",4,"HOMEIMPROVEMENT","A",4,7.29,1,0.28,"N",4,2348
24,38,"MORTGAGE",4,"HOMEIMPROVEMENT","A",8,7.14,0,0.21,"N",3,2349
23,14.4,"RENT",0,"VENTURE","B",4,10.74,1,0.28,"N",3,2350
24,38,"OWN",0,"VENTURE","C",8.5,13.11,0,0.22,"N",2,2351
22,14.4,"RENT",0,"VENTURE","D",4,14.61,1,0.28,"N",2,2352
22,14.4,"RENT",0,"DEBTCONSOLIDATION","C",4,10.91,1,0.28,"Y",2,2353
25,38,"MORTGAGE",3,"MEDICAL","B",1.5,10.62,0,0.04,"N",3,2354
22,15,"RENT",3,"EDUCATION","B",4,10.08,1,0.27,"N",2,2355
24,15.6,"RENT",3,"MEDICAL","E",4,16.32,1,0.26,"N",2,2356
22,15.996,"RENT",3,"EDUCATION","C",4,13.35,1,0.25,"Y",2,2357
22,16.8,"RENT",2,"DEBTCONSOLIDATION","C",4,14.27,1,0.24,"N",4,2358
22,16.8,"RENT",2,"PERSONAL","B",4,10.25,1,0.24,"N",4,2359
24,38,"MORTGAGE",3,"HOMEIMPROVEMENT","B",16,10.99,0,0.42,"N",3,2360
24,18,"RENT",0,"DEBTCONSOLIDATION","B",4,11.11,1,0.22,"N",3,2361
23,18,"RENT",5,"PERSONAL","B",4,10.99,1,0.22,"N",2,2362
24,18,"RENT",2,"EDUCATION","C",4,12.87,1,0.22,"Y",4,2363
25,18,"RENT",0,"DEBTCONSOLIDATION","C",4,13.22,1,0.22,"Y",4,2364
22,18,"RENT",1,"EDUCATION","C",4,10.91,1,0.22,"Y",4,2365
23,18.72,"RENT",2,"EDUCATION","D",4,15.62,1,0.21,"N",4,2366
21,19,"RENT",3,"EDUCATION","C",4,14.35,1,0.21,"Y",3,2367
25,19.2,"RENT",6,"EDUCATION","E",4,19.03,1,0.21,"Y",4,2368
21,38,"OWN",1,"MEDICAL","A",5,8.94,0,0.13,"N",2,2369
24,19.2,"RENT",1,"MEDICAL","C",4,14.35,1,0.21,"Y",4,2370
25,19.2,"RENT",5,"DEBTCONSOLIDATION","B",4,11.11,1,0.21,"N",3,2371
22,38,"MORTGAGE",4,"VENTURE","D",4,14.42,0,0.11,"Y",2,2372
22,19.2,"RENT",0,"VENTURE","B",4,10.25,1,0.21,"N",3,2373
25,19.404,"RENT",0,"DEBTCONSOLIDATION","A",4,8.63,1,0.21,"N",3,2374
22,38,"MORTGAGE",4,"MEDICAL","A",1.95,7.37,0,0.05,"N",3,2375
25,38,"MORTGAGE",1,"VENTURE","B",18.8,11.11,0,0.49,"N",3,2376
25,20,"RENT",2,"VENTURE","A",4,7.29,0,0.2,"N",3,2377
22,20,"RENT",1,"EDUCATION","B",4,11.89,0,0.2,"N",3,2378
26,20,"RENT",0,"PERSONAL","C",4,13.79,0,0.2,"Y",4,2379
22,20,"RENT",2,"EDUCATION","B",4,9.45,0,0.2,"N",4,2380
26,20.004,"RENT",2,"DEBTCONSOLIDATION","B",4,12.18,0,0.2,"N",4,2381
23,20.4,"RENT",3,"DEBTCONSOLIDATION","A",4,8.94,0,0.2,"N",4,2382
24,21,"RENT",0,"EDUCATION","C",4,13.43,0,0.19,"N",2,2383
21,21,"RENT",2,"DEBTCONSOLIDATION","B",4,11.86,0,0.19,"N",2,2384
26,21,"RENT",0,"MEDICAL","B",4,11.36,0,0.19,"N",2,2385
26,38.004,"MORTGAGE",3,"VENTURE","C",10,13.35,0,0.26,"N",2,2386
24,22,"RENT",0,"PERSONAL","B",4,11.36,1,0.18,"N",3,2387
24,22,"RENT",3,"MEDICAL","C",4,13.92,0,0.18,"N",3,2388
25,23.4,"RENT",3,"MEDICAL","B",4,12.42,0,0.17,"N",3,2389
25,23.92,"RENT",0,"MEDICAL","C",4,14.35,0,0.17,"N",2,2390
21,24,"RENT",2,"MEDICAL","D",4,14.84,1,0.17,"Y",2,2391
23,24,"RENT",2,"DEBTCONSOLIDATION","B",4,11.11,0,0.17,"N",4,2392
25,38.014,"MORTGAGE",4,"HOMEIMPROVEMENT","A",10,8.49,0,0.26,"N",3,2393
24,24,"RENT",2,"VENTURE","A",4,8.59,0,0.17,"N",3,2394
24,24,"RENT",0,"VENTURE","B",4,12.21,0,0.17,"N",2,2395
26,38.1,"MORTGAGE",6,"VENTURE","A",3.9,7.9,0,0.1,"N",3,2396
23,24,"RENT",4,"MEDICAL","C",4,11.66,0,0.17,"N",4,2397
22,38.117,"MORTGAGE",0,"PERSONAL","B",13.5,11.83,0,0.35,"N",4,2398
25,24,"RENT",2,"VENTURE","A",4,7.75,0,0.17,"N",3,2399
23,38.16,"MORTGAGE",5,"MEDICAL","B",12,10.38,0,0.31,"N",4,2400
24,24.996,"RENT",0,"PERSONAL","B",4,9.45,0,0.16,"N",3,2401
22,25,"RENT",2,"VENTURE","B",4,12.69,0,0.16,"N",3,2402
22,25,"RENT",0,"DEBTCONSOLIDATION","B",4,10.36,0,0.16,"N",2,2403
22,32.213,"MORTGAGE",3,"MEDICAL","C",8,13.47,1,0.25,"Y",4,2404
22,25.2,"RENT",1,"MEDICAL","B",4,11.11,0,0.16,"N",2,2405
26,38.244,"MORTGAGE",6,"DEBTCONSOLIDATION","A",18,9.63,0,0.47,"N",3,2406
23,26,"RENT",1,"EDUCATION","B",4,11.11,0,0.15,"N",4,2407
23,26,"RENT",0,"PERSONAL","A",4,6.76,0,0.15,"N",3,2408
23,26,"RENT",1,"PERSONAL","C",4,12.87,1,0.15,"Y",3,2409
26,38.376,"MORTGAGE",3,"EDUCATION","A",14.5,7.88,0,0.38,"N",3,2410
26,26.4,"RENT",0,"EDUCATION","A",4,7.9,0,0.15,"N",2,2411
24,26.4,"RENT",3,"DEBTCONSOLIDATION","B",4,11.11,1,0.15,"N",3,2412
24,26.4,"RENT",4,"MEDICAL","C",4,13.72,0,0.15,"N",2,2413
22,27,"RENT",0,"PERSONAL","A",4,5.79,0,0.15,"N",2,2414
23,27.04,"RENT",2,"VENTURE","C",4,12.29,0,0.15,"Y",4,2415
22,27.6,"RENT",3,"MEDICAL","A",4,5.42,0,0.14,"N",4,2416
25,27.993,"RENT",2,"MEDICAL","C",4,12.99,0,0.14,"N",2,2417
23,28,"RENT",0,"EDUCATION","A",4,8.9,0,0.14,"N",4,2418
21,28,"RENT",2,"EDUCATION","C",4,15.23,0,0.14,"N",2,2419
25,28,"RENT",6,"VENTURE","A",4,6.39,0,0.14,"N",3,2420
25,28.008,"RENT",5,"MEDICAL","B",4,10,0,0.14,"N",2,2421
24,28.704,"RENT",3,"DEBTCONSOLIDATION","B",4,9.63,0,0.14,"N",3,2422
23,28.8,"RENT",0,"EDUCATION","A",4,5.42,0,0.14,"N",2,2423
22,28.8,"RENT",2,"DEBTCONSOLIDATION","C",4,13.48,0,0.14,"N",2,2424
26,38.4,"OWN",2,"EDUCATION","B",5.55,9.99,0,0.14,"N",2,2425
24,29,"RENT",0,"VENTURE","B",4,9.45,0,0.14,"N",3,2426
26,38.4,"OWN",1,"PERSONAL","B",15.5,11.99,0,0.4,"N",3,2427
21,38.4,"MORTGAGE",0,"EDUCATION","A",4.2,11.11,0,0.11,"N",2,2428
23,29.7,"RENT",2,"VENTURE","B",4,10.74,0,0.13,"N",4,2429
22,30,"RENT",3,"EDUCATION","A",4,7.9,0,0.13,"N",3,2430
24,30,"RENT",2,"VENTURE","A",4,5.99,0,0.13,"N",2,2431
24,30,"RENT",1,"VENTURE","A",4,7.49,0,0.13,"N",4,2432
25,30,"RENT",6,"EDUCATION","D",4,16.49,0,0.13,"Y",3,2433
25,38.4,"OWN",4,"VENTURE","C",12.5,13.06,0,0.33,"Y",2,2434
25,30,"RENT",4,"EDUCATION","C",4,13.49,0,0.13,"Y",4,2435
22,30,"RENT",3,"PERSONAL","B",4,11.49,0,0.13,"N",3,2436
22,38.4,"MORTGAGE",4,"DEBTCONSOLIDATION","A",10,5.42,0,0.26,"N",2,2437
23,38.4,"OWN",5,"EDUCATION","B",7.675,10,0,0.2,"N",4,2438
22,30,"RENT",1,"EDUCATION","C",4,11.11,0,0.13,"N",3,2439
25,38.4,"MORTGAGE",2,"DEBTCONSOLIDATION","A",10,7.29,0,0.26,"N",2,2440
23,30,"RENT",0,"DEBTCONSOLIDATION","B",4,10.36,0,0.13,"N",3,2441
23,30,"RENT",0,"MEDICAL","B",4,10.36,0,0.13,"N",4,2442
23,38.4,"MORTGAGE",0,"PERSONAL","B",5,9.25,0,0.13,"N",3,2443
26,30,"RENT",4,"VENTURE","B",4,10.75,0,0.13,"N",3,2444
22,30,"RENT",0,"VENTURE","D",4,15.21,1,0.13,"N",2,2445
25,38.4,"MORTGAGE",5,"MEDICAL","A",5.7,6.17,0,0.15,"N",2,2446
22,30,"RENT",1,"PERSONAL","C",4,11.11,0,0.13,"N",4,2447
26,38.4,"MORTGAGE",5,"DEBTCONSOLIDATION","A",6,7.51,0,0.16,"N",3,2448
26,30,"RENT",1,"PERSONAL","B",4,11.83,1,0.13,"N",4,2449
25,30,"RENT",6,"EDUCATION","B",4,9.76,0,0.13,"N",3,2450
24,30,"RENT",1,"EDUCATION","C",4,11.34,0,0.13,"N",3,2451
25,30.9,"RENT",1,"VENTURE","D",4,12.61,1,0.13,"N",3,2452
26,31.104,"RENT",1,"DEBTCONSOLIDATION","B",4,9.99,0,0.13,"N",3,2453
24,31.2,"RENT",3,"DEBTCONSOLIDATION","B",4,12.42,0,0.13,"N",4,2454
23,31.2,"RENT",2,"DEBTCONSOLIDATION","A",4,8.59,0,0.13,"N",3,2455
24,31.609,"RENT",4,"MEDICAL","C",4,13.92,0,0.13,"Y",4,2456
22,32,"RENT",0,"VENTURE","A",4,5.42,0,0.13,"N",4,2457
23,38.4,"MORTGAGE",5,"EDUCATION","A",10,7.14,0,0.26,"N",3,2458
25,32,"RENT",1,"MEDICAL","B",4,11.49,0,0.13,"N",4,2459
24,32,"RENT",2,"HOMEIMPROVEMENT","E",4,17.93,1,0.13,"N",3,2460
23,32,"RENT",0,"PERSONAL","A",4,7.68,0,0.13,"N",4,2461
25,32.4,"RENT",6,"MEDICAL","B",4,10.08,0,0.12,"N",2,2462
24,32.5,"RENT",5,"MEDICAL","D",4,16.29,0,0.12,"Y",3,2463
24,38.4,"OTHER",0,"VENTURE","E",8,16,0,0.21,"Y",2,2464
25,32.64,"RENT",4,"DEBTCONSOLIDATION","C",4,12.73,0,0.12,"Y",4,2465
21,38.4,"OWN",0,"VENTURE","C",12.2,11.11,0,0.32,"N",2,2466
24,38.45,"MORTGAGE",6,"PERSONAL","A",5.5,7.49,0,0.14,"N",4,2467
25,38.496,"MORTGAGE",7,"EDUCATION","A",8,6.03,0,0.21,"N",4,2468
26,32.496,"MORTGAGE",8,"DEBTCONSOLIDATION","D",4.2,16.02,1,0.13,"N",3,2469
23,33,"RENT",3,"DEBTCONSOLIDATION","B",4,10.96,0,0.12,"N",4,2470
26,33.227,"RENT",2,"EDUCATION","B",4,9.88,0,0.12,"N",3,2471
23,34,"RENT",4,"MEDICAL","B",4,12.69,0,0.12,"N",2,2472
24,38.5,"MORTGAGE",5,"PERSONAL","C",2.5,11.11,0,0.06,"N",4,2473
23,38.5,"MORTGAGE",2,"DEBTCONSOLIDATION","A",3,11.11,0,0.08,"N",2,2474
25,34.2,"RENT",1,"EDUCATION","B",4,11.11,0,0.12,"N",2,2475
23,34.5,"RENT",3,"DEBTCONSOLIDATION","B",4,11.49,0,0.12,"N",4,2476
23,38.667,"MORTGAGE",2,"MEDICAL","C",4.8,11.91,0,0.12,"N",4,2477
25,35,"RENT",4,"VENTURE","D",4,16.29,0,0.11,"Y",2,2478
25,29,"RENT",1,"HOMEIMPROVEMENT","D",4,14.54,1,0.14,"Y",3,2479
25,35,"RENT",4,"EDUCATION","A",4,7.51,0,0.11,"N",3,2480
25,38.88,"MORTGAGE",1,"PERSONAL","A",9.5,7.51,0,0.24,"N",4,2481
24,29,"RENT",1,"MEDICAL","B",4,9.96,1,0.14,"N",3,2482
26,38.904,"MORTGAGE",1,"HOMEIMPROVEMENT","B",10,12.21,0,0.26,"N",2,2483
25,35.5,"RENT",5,"MEDICAL","B",4,10.99,0,0.11,"N",3,2484
26,30,"RENT",3,"MEDICAL","C",4,14.27,1,0.13,"Y",2,2485
22,36,"RENT",0,"MEDICAL","A",4,5.42,0,0.11,"N",3,2486
22,36,"RENT",3,"EDUCATION","A",4,5.42,0,0.11,"N",2,2487
25,36,"RENT",2,"PERSONAL","C",4,13.61,0,0.11,"Y",3,2488
22,30,"RENT",1,"EDUCATION","D",4,14.96,1,0.13,"Y",2,2489
24,36,"RENT",0,"DEBTCONSOLIDATION","A",4,7.4,0,0.11,"N",4,2490
22,36,"RENT",0,"PERSONAL","A",4,8.94,0,0.11,"N",4,2491
26,36,"RENT",0,"PERSONAL","B",4,10.14,0,0.11,"N",2,2492
23,36.3,"RENT",0,"VENTURE","A",4,7.68,0,0.11,"N",2,2493
22,37,"RENT",2,"EDUCATION","B",4,10.95,0,0.11,"N",2,2494
21,37,"RENT",0,"PERSONAL","B",4,10.08,0,0.11,"N",3,2495
23,38,"RENT",3,"MEDICAL","C",4,14.26,0,0.11,"N",4,2496
22,39,"MORTGAGE",4,"PERSONAL","B",3.25,10.99,0,0.08,"N",2,2497
22,38.4,"RENT",4,"EDUCATION","C",4,12.99,0,0.1,"N",2,2498
24,38.4,"RENT",4,"DEBTCONSOLIDATION","A",4,7.29,0,0.1,"N",3,2499
22,32.4,"RENT",4,"VENTURE","D",4,11.11,1,0.12,"Y",2,2500
25,38.4,"RENT",2,"EDUCATION","B",4,12.53,0,0.1,"N",4,2501
23,38.85,"RENT",0,"EDUCATION","C",4,12.72,0,0.1,"Y",2,2502
25,39,"RENT",4,"MEDICAL","A",4,7.88,0,0.1,"N",4,2503
24,39,"RENT",3,"MEDICAL","D",4,14.61,0,0.1,"Y",4,2504
24,39,"MORTGAGE",3,"HOMEIMPROVEMENT","A",5.6,5.42,0,0.14,"N",4,2505
23,39,"MORTGAGE",3,"EDUCATION","C",5,12.98,0,0.13,"N",4,2506
26,33,"MORTGAGE",0,"HOMEIMPROVEMENT","C",9,13.72,1,0.27,"N",2,2507
25,39,"MORTGAGE",6,"DEBTCONSOLIDATION","A",6,7.51,0,0.15,"N",2,2508
22,40,"RENT",1,"EDUCATION","B",4,12.69,0,0.1,"N",3,2509
23,40,"RENT",3,"EDUCATION","C",4,13.8,0,0.1,"Y",3,2510
24,40,"RENT",3,"DEBTCONSOLIDATION","A",4,5.42,0,0.1,"N",2,2511
21,33,"MORTGAGE",2,"HOMEIMPROVEMENT","A",3.25,7.14,1,0.1,"N",3,2512
22,40,"RENT",2,"EDUCATION","A",4,11.11,0,0.1,"N",2,2513
21,40,"RENT",3,"EDUCATION","A",4,7.51,0,0.1,"N",2,2514
22,40,"RENT",2,"PERSONAL","B",4,11.49,0,0.1,"N",4,2515
22,40,"RENT",0,"PERSONAL","A",4,7.43,0,0.1,"N",4,2516
26,40.2,"RENT",1,"EDUCATION","A",4,6.76,0,0.1,"N",4,2517
23,35,"RENT",2,"HOMEIMPROVEMENT","B",4,12.18,1,0.11,"N",4,2518
23,39,"MORTGAGE",0,"VENTURE","C",3,12.53,0,0.08,"Y",4,2519
23,41.004,"RENT",1,"MEDICAL","A",4,7.68,0,0.1,"N",4,2520
24,41.16,"RENT",2,"MEDICAL","A",4,11.11,0,0.1,"N",4,2521
24,35.2,"RENT",1,"MEDICAL","D",4,16,1,0.11,"Y",3,2522
23,42,"RENT",0,"VENTURE","B",4,10.59,0,0.1,"N",2,2523
26,33,"MORTGAGE",1,"DEBTCONSOLIDATION","C",12,10.91,1,0.36,"Y",3,2524
23,39.12,"OWN",4,"MEDICAL","B",7,11.71,0,0.18,"N",3,2525
26,36,"RENT",2,"PERSONAL","D",4,14.54,1,0.11,"N",2,2526
22,42,"RENT",4,"VENTURE","D",4,14.09,0,0.1,"N",4,2527
22,42,"RENT",3,"MEDICAL","B",4,8.88,0,0.1,"N",4,2528
23,39.216,"MORTGAGE",5,"VENTURE","C",10,13.49,0,0.25,"N",3,2529
23,42,"RENT",2,"VENTURE","A",4,5.79,0,0.1,"N",4,2530
22,42,"RENT",0,"VENTURE","C",4,13.22,0,0.1,"N",3,2531
25,42.5,"RENT",0,"MEDICAL","C",4,12.99,0,0.09,"N",3,2532
22,42.996,"RENT",3,"EDUCATION","C",4,11.11,0,0.09,"N",4,2533
22,39.396,"MORTGAGE",1,"EDUCATION","A",5,6.62,0,0.13,"N",4,2534
26,39.6,"RENT",3,"EDUCATION","A",4,5.79,1,0.1,"N",4,2535
25,45.6,"RENT",2,"MEDICAL","A",4,6.54,0,0.09,"N",3,2536
23,39.5,"MORTGAGE",3,"DEBTCONSOLIDATION","C",10,14.22,0,0.25,"Y",2,2537
23,47,"RENT",3,"DEBTCONSOLIDATION","A",4,11.11,0,0.09,"N",4,2538
25,41,"RENT",1,"PERSONAL","D",4,14.84,1,0.1,"Y",4,2539
22,47.004,"RENT",2,"PERSONAL","A",4,11.11,0,0.09,"N",3,2540
23,47.004,"RENT",3,"EDUCATION","C",4,12.53,0,0.09,"Y",4,2541
22,48,"RENT",3,"EDUCATION","A",4,11.11,0,0.08,"N",4,2542
26,48,"RENT",3,"VENTURE","A",4,5.79,0,0.08,"N",2,2543
25,48,"RENT",0,"VENTURE","A",4,7.29,0,0.08,"N",4,2544
25,39.6,"MORTGAGE",5,"HOMEIMPROVEMENT","B",4.8,12.42,0,0.12,"N",4,2545
24,42,"RENT",2,"HOMEIMPROVEMENT","C",4,12.73,1,0.1,"Y",3,2546
26,33.66,"MORTGAGE",0,"DEBTCONSOLIDATION","A",4.5,5.99,1,0.13,"N",2,2547
24,44,"RENT",1,"DEBTCONSOLIDATION","D",4,17.58,1,0.09,"N",2,2548
24,50,"RENT",1,"HOMEIMPROVEMENT","A",4,5.42,0,0.08,"N",2,2549
23,39.689,"OWN",1,"VENTURE","C",13,13.57,0,0.33,"Y",2,2550
24,50,"RENT",6,"PERSONAL","A",4,7.66,0,0.08,"N",4,2551
24,50,"RENT",0,"PERSONAL","A",4,11.11,0,0.08,"N",4,2552
25,50,"RENT",2,"DEBTCONSOLIDATION","B",4,10.37,0,0.08,"N",2,2553
23,50,"RENT",1,"MEDICAL","A",4,5.42,0,0.08,"N",2,2554
23,39.8,"MORTGAGE",5,"MEDICAL","B",9.75,10.99,0,0.24,"N",3,2555
25,50,"RENT",6,"MEDICAL","A",4,6.92,0,0.08,"N",4,2556
23,50,"RENT",3,"EDUCATION","C",4,12.61,0,0.08,"Y",2,2557
24,50,"RENT",1,"VENTURE","A",4,7.88,0,0.08,"N",3,2558
23,50,"RENT",4,"VENTURE","D",4,14.96,0,0.08,"N",3,2559
25,50,"RENT",3,"EDUCATION","D",4,14.61,0,0.08,"N",2,2560
22,50.004,"RENT",2,"DEBTCONSOLIDATION","A",4,6.92,0,0.08,"N",2,2561
24,50.004,"RENT",5,"EDUCATION","A",4,7.88,0,0.08,"N",2,2562
26,39.99,"MORTGAGE",3,"HOMEIMPROVEMENT","C",2.4,14.27,0,0.06,"Y",2,2563
24,39.996,"MORTGAGE",1,"PERSONAL","B",3,9.91,0,0.08,"N",4,2564
23,50.952,"RENT",0,"EDUCATION","C",4,11.54,0,0.08,"Y",4,2565
24,45,"RENT",0,"DEBTCONSOLIDATION","D",4,15.99,1,0.09,"N",4,2566
24,39.996,"MORTGAGE",4,"EDUCATION","C",5,14.82,0,0.13,"Y",3,2567
23,45.63,"RENT",0,"DEBTCONSOLIDATION","E",4,19.29,1,0.09,"Y",3,2568
24,52,"RENT",3,"DEBTCONSOLIDATION","B",4,10.37,0,0.08,"N",3,2569
23,39.996,"OWN",1,"MEDICAL","B",11,9.63,0,0.28,"N",3,2570
24,52,"RENT",3,"MEDICAL","B",4,9.88,0,0.08,"N",2,2571
26,52.8,"RENT",1,"PERSONAL","A",4,11.11,0,0.08,"N",3,2572
22,53.285,"RENT",0,"EDUCATION","A",4,7.9,0,0.08,"N",4,2573
25,54,"RENT",2,"EDUCATION","B",4,11.89,0,0.07,"N",2,2574
26,54.996,"RENT",0,"PERSONAL","A",4,7.51,0,0.07,"N",4,2575
26,55,"RENT",0,"EDUCATION","A",4,6.92,0,0.07,"N",4,2576
23,55,"RENT",5,"PERSONAL","B",4,11.86,0,0.07,"N",4,2577
23,55,"RENT",4,"MEDICAL","B",4,12.53,0,0.07,"N",2,2578
24,55,"RENT",0,"EDUCATION","B",4,11.26,0,0.07,"N",4,2579
23,39.996,"MORTGAGE",5,"EDUCATION","A",10,7.51,0,0.25,"N",3,2580
23,57.5,"RENT",1,"VENTURE","B",4,8.88,0,0.07,"N",2,2581
23,39.996,"MORTGAGE",3,"EDUCATION","A",3.6,7.51,0,0.09,"N",4,2582
23,57.6,"RENT",1,"DEBTCONSOLIDATION","A",4,7.75,0,0.07,"N",2,2583
23,58,"RENT",1,"VENTURE","B",4,10.74,0,0.07,"N",2,2584
23,58.32,"RENT",4,"MEDICAL","B",4,10.37,0,0.07,"N",2,2585
26,52.8,"RENT",4,"PERSONAL","B",4,9.99,1,0.08,"N",3,2586
25,39.996,"MORTGAGE",7,"VENTURE","B",3.2,11.11,0,0.08,"N",4,2587
23,60,"RENT",1,"EDUCATION","B",4,11.83,0,0.07,"N",3,2588
26,54,"RENT",0,"MEDICAL","C",4,13.47,1,0.07,"N",2,2589
26,62,"RENT",1,"EDUCATION","C",4,13.06,0,0.06,"Y",2,2590
23,62,"RENT",3,"PERSONAL","C",4,10.59,0,0.06,"Y",3,2591
24,56.4,"RENT",0,"EDUCATION","E",4,14.75,1,0.07,"Y",2,2592
25,62.5,"RENT",6,"DEBTCONSOLIDATION","B",4,10.37,0,0.06,"N",3,2593
21,63,"RENT",0,"EDUCATION","B",4,11.49,0,0.06,"N",3,2594
23,63.5,"RENT",0,"EDUCATION","C",4,11.11,0,0.06,"N",4,2595
24,65,"RENT",0,"DEBTCONSOLIDATION","A",4,7.51,0,0.06,"N",3,2596
25,65,"RENT",3,"PERSONAL","A",4,6.62,0,0.06,"N",2,2597
24,65,"RENT",1,"MEDICAL","A",4,5.42,0,0.06,"N",2,2598
23,65,"RENT",1,"PERSONAL","A",4,7.49,0,0.06,"N",4,2599
23,40,"MORTGAGE",5,"EDUCATION","B",18,9.91,0,0.45,"N",2,2600
23,61,"RENT",2,"DEBTCONSOLIDATION","D",4,16,1,0.07,"Y",4,2601
24,67.2,"RENT",5,"HOMEIMPROVEMENT","D",4,11.11,0,0.06,"Y",2,2602
25,68,"RENT",0,"VENTURE","A",4,6.76,0,0.06,"N",2,2603
23,69.36,"RENT",5,"DEBTCONSOLIDATION","A",4,7.74,0,0.06,"N",3,2604
23,63.996,"RENT",2,"HOMEIMPROVEMENT","D",4,11.11,1,0.06,"Y",2,2605
26,70,"RENT",4,"DEBTCONSOLIDATION","A",4,5.99,0,0.06,"N",4,2606
23,40,"MORTGAGE",0,"DEBTCONSOLIDATION","B",6,10.65,0,0.15,"N",4,2607
26,70,"RENT",4,"VENTURE","C",4,13.06,0,0.06,"Y",4,2608
26,70,"RENT",5,"PERSONAL","C",4,13.85,0,0.06,"N",4,2609
